100000; 0.012
200000; 0.020
300000; 0.039
400000; 0.038
500000; 0.057
600000; 0.065
700000; 0.079
800000; 0.088
900000; 0.102
1000000; 0.120
100000; 0.009
200000; 0.020
300000; 0.031
400000; 0.042
500000; 0.051
600000; 0.067
700000; 0.076
800000; 0.082
900000; 0.108
1000000; 0.110
