10000; 0.105
20000; 0.439
10000; 0.103
20000; 0.421
30000; 0.938
40000; 1.656
10000; 0.107
20000; 0.418
30000; 0.948
40000; 1.701
50000; 2.640
10000; 0.119
20000; 0.420
10000; 0.106
10000; 0.108
20000; 0.454
30000; 0.946
40000; 1.688
50000; 2.632
60000; 3.843
70000; 5.216
80000; 6.980
10000; 0.106
20000; 0.440
30000; 0.997
40000; 1.739
50000; 2.765
60000; 4.009
70000; 5.346
10000; 0.104
20000; 0.422
30000; 0.951
40000; 1.670
50000; 2.624
60000; 3.892
70000; 5.309
80000; 7.208
90000; 8.961
